,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
sdaB,1.7743773773782425,9.0,2922934.0,L-serine dehydratase 2,b2797,['SERD_L']
ygdG,1.5956975953363888,9.0,2924544.0,"Ssb-binding protein, misidentified as ExoIX",b2798,
fucO,1.7050420990966224,9.0,2925223.0,"L-1,2-propanediol oxidoreductase",b2799,['LCARS']
fucA,1.7507654860162236,9.0,2926592.0,L-fuculose-1-phosphate aldolase,b2800,['FCLPA']
fucP,1.7839974830491723,9.0,2928640.0,L-fucose transporter,b2801,['FUCtpp']
fucI,1.6890528308037789,9.0,2928942.0,L-fucose isomerase,b2802,['FCI']
fucK,1.7076374446948686,9.0,2930796.0,L-fuculokinase,b2803,['FCLK']
fucU,1.7977840959792166,9.0,2932246.0,L-fucose mutarotase,b2804,
fucR,1.7927706408256032,9.0,2932736.0,l-fucose operon activator,b2805,
rlmM,1.6754001466209998,9.0,2933501.0,"23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent",b2806,
ygdD,1.8903012093449976,9.0,2934784.0,UPF0382 family inner membrane protein,b2807,
gcvA,1.6743311251379964,9.0,2935008.0,glycine cleavage system transcriptional activator; autorepressor,b2808,
ygdI,2.027915582543302,9.0,2936320.0,DUF903 family verified lipoprotein,b2809,
csdA,1.62903323695444,9.0,2936832.0,cysteine sulfinate desulfinase,b2810,['CYSSADS']
csdE,1.4825161000887928,9.0,2937900.0,CsdA-binding activator; Fe-S protein,b2811,
tcdA,1.8758666111083409,9.0,2938880.0,tRNA threonylcarbamoyladenosine dehydratase; sulfur acceptor for CsdA,b2812,
mltA,1.654501444661234,9.0,2939439.0,membrane-bound lytic murein transglycosylase A,b2813,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
amiC,1.7298970383612802,9.0,2941115.0,N-acetylmuramoyl-L-alanine amidase,b2817,"['AGM4PApp', 'AGM3PApp']"
argA,1.729286258363376,9.0,2942976.0,amino acid N-acetyltransferase and inactive acetylglutamate kinase,b2818,['ACGS']
recD,1.824207497016749,9.0,2943993.0,"exonuclease V (RecBCD complex), alpha chain",b2819,
recB,1.774902850294829,9.0,2949120.0,"exonuclease V (RecBCD complex), beta subunit",b2820,
ptrA,1.8002069705225536,9.0,2949354.0,protease III,b2821,
recC,1.7876228906823544,9.0,2952418.0,"exonuclease V (RecBCD complex), gamma chain",b2822,
ppdC,1.8042585467785637,9.0,2955799.0,putative prepilin peptidase-dependent protein,b2823,
ygdB,2.141494168061432,9.0,2956107.0,DUF2509 family protein,b2824,
ppdB,1.792786747194042,9.0,2956511.0,putative prepilin peptidase-dependent protein,b2825,
ppdA,1.6271631557450523,9.0,2957312.0,putative prepilin peptidase-dependent protein,b2826,
thyA,1.7544533561994144,9.0,2957719.0,thymidylate synthetase,b2827,['TMDS']
lgt,1.726798015958607,9.0,2959360.0,phosphatidylglycerol-prolipoprotein diacylglyceryl transferase,b2828,
ptsP,1.8961894446105167,9.0,2959546.0,PEP-protein phosphotransferase enzyme I; GAF domain containing protein,b2829,
rppH,1.8039450532111612,9.0,2961805.0,RNA pyrophosphohydrolase,b2830,
mutH,1.8729255317503544,9.0,2963456.0,methyl-directed mismatch repair protein,b2831,
ygdQ,1.972113980634203,9.0,2963778.0,UPF0053 family inner membrane protein,b2832,
ygdR,2.1577361038421254,9.0,2964629.0,DUF903 family verified lipoprotein,b2833,
tas,1.670315558182301,9.0,2965504.0,putative NADP(H)-dependent aldo-keto reductase,b2834,
lplT,1.6393894483774987,9.0,2966027.0,lysophospholipid transporter,b2835,"['2AGPE160tipp', '2AGPA161tipp', '2AGPA120tipp', '2AGPG141tipp', '2AGPE161tipp', '2AGPA180tipp', '2AGPE180tipp', '2AGPA181tipp', '2AGPA140tipp', '2AGPG160tipp', '2AGPA141tipp', '2AGPE181tipp', '2AGPE120tipp', '2AGPG161tipp', '2AGPE140tipp', '2AGPG120tipp', '2AGPG180tipp', '2AGPE141tipp', '2AGPA160tipp', '2AGPG181tipp', '2AGPG140tipp']"
aas,1.6822950016692115,9.0,2967213.0,fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase,b2836,"['AACPS5', '2AGPGAT120', 'AACPS2', '2AGPGAT180', '2AGPEAT141', '2AGPGAT140', '2AGPEAT140', '2AGPEAT181', '2AGPGAT181', 'AACPS8', 'AACPS1', 'AACPS9', '2AGPEAT160', '2AGPEAT161', '2AGPGAT141', 'AACPS6', '2AGPEAT120', 'AACPS3', 'AACPS7', '2AGPEAT180', '2AGPGAT160', 'AACPS4', '2AGPGAT161']"
galR,1.7562358064519001,9.0,2969957.0,galactose-inducible d-galactose regulon transcriptional repressor; autorepressor,b2837,
lysA,1.5976650719947487,9.0,2971648.0,"diaminopimelate decarboxylase, PLP-binding",b2838,['DAPDC']
lysR,1.7434104033345499,9.0,2972379.0,transcriptional activator of lysA; autorepressor,b2839,
ygeA,1.9953006678670397,9.0,2973696.0,Asp/Glu_racemase family protein,b2840,
araE,1.849927556809685,9.0,2974122.0,arabinose transporter,b2841,['ARBt2rpp']
kduD,1.7484220488988698,9.0,2975855.0,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase; KDG oxidoreductase; 20-ketosteroid reductase,b2842,
kduI,2.0995589589855728,9.0,2976646.0,hexuronate isomerase,b2843,
yqeF,1.834646408436573,9.0,2977792.0,short chain acyltransferase,b2844,
yqeG,2.0092107639515984,9.0,2979840.0,putative transporter,b2845,
yqeH,2.1251289518106375,9.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,2.075746123365171,9.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,1.776670952806201,9.0,2982662.0,uncharacterized protein,b2848,
yqeL,2.132628028118968,9.0,2983177.0,uncharacterized protein,b4683,
yqeK,2.0161770531244008,9.0,2983293.0,uncharacterized protein,b2849,
ygeF,2.005189913159675,9.0,2983936.0,No_gene_product,b2850,
ygeG,1.794310624981896,9.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,1.9925731980465378,9.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,1.8935598572957213,9.0,2987008.0,uncharacterized protein,b2853,
pbl,1.8004831601129918,9.0,2987297.0,No_gene_product,b2854,
ygeK,1.9262851495732065,9.0,2988032.0,No_gene_product,b2856,
ygeN,2.0801765410938264,9.0,2988672.0,No_gene_product,b2858,
ygeO,2.072266551416386,9.0,2989320.0,No_gene_product,b2859,
ygeQ,2.1067306516405715,9.0,2992128.0,No_gene_product,b2863,
ygeR,1.8547337718368964,9.0,2992494.0,LysM domain-containing M23 family putative peptidase; septation lipoprotein,b2865,
xdhA,1.7571637476342299,9.0,2993703.0,"xanthine dehydrogenase, molybdenum binding subunit",b2866,"['XAND', 'HXAND']"
xdhB,1.7180093270754853,9.0,2996224.0,"xanthine dehydrogenase, FAD-binding subunit",b2867,"['XAND', 'HXAND']"
xdhC,1.6365883642274288,9.0,2996847.0,"xanthine dehydrogenase, Fe-S binding subunit",b2868,"['XAND', 'HXAND']"
ygeV,1.8847213067392445,9.0,2998272.0,putative sigma-54-interacting transcriptional activator,b2869,
ygeW,1.835912115919886,9.0,3000320.0,putative carbamoyltransferase,b2870,
ygeX,1.7734215190561493,9.0,3000868.0,"2,3-diaminopropionate ammonia lyase, PLP-dependent",b2871,['DAPAL']
ygeY,1.865383170067052,9.0,3002368.0,putative peptidase,b2872,
hyuA,1.8138800832087318,9.0,3003386.0,D-stereospecific phenylhydantoinase,b2873,
yqeA,1.8795897267936001,9.0,3004819.0,putative amino acid kinase,b2874,['CBMKr']
yqeB,1.8042524696020434,9.0,3006464.0,XdhC-CoxI family protein with NAD(P)-binding Rossman fold,b2875,
yqeC,2.1650132454069744,9.0,3007645.0,putative selenium-dependent hydroxylase accessory protein,b2876,
mocA,1.8190761854910993,9.0,3008518.0,CTP:molybdopterin cytidylyltransferase,b2877,['MOCDS']
ygfK,1.7173040433265887,9.0,3009418.0,putative Fe-S subunit oxidoreductase subunit,b2878,
ssnA,1.864142303423951,9.0,3012608.0,putative chlorohydrolase/aminohydrolase,b2879,
ygfM,1.6564503764250922,9.0,3014656.0,putative oxidoreductase,b2880,
xdhD,1.6487456248641053,9.0,3014674.0,"putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding",b2881,
xanQ,1.9092482147136085,9.0,3017709.0,xanthine permease,b2882,['XANt2pp']
guaD,1.6792087638829394,9.0,3019124.0,guanine deaminase,b2883,['GUAD']
ygfQ,1.6871842384185187,9.0,3020479.0,,,
ygfS,1.6566206758011803,9.0,3021882.0,putative 4Fe-4S ferredoxin-type oxidoreductase subunit,b2886,
ygfT,1.6916052171069555,9.0,3022848.0,"putative oxidoreductase, Fe-S subunit/nucleotide-binding subunit",b2887,
uacT,1.7236989954126056,9.0,3024725.0,uric acid permease,b2888,
yqfG,1.4504614242739582,9.0,3026175.0,uncharacterized protein,b4684,
idi,1.7832287111680285,9.0,3026944.0,isopentenyl diphosphate isomerase,b2889,['IPDDI']
lysS,1.8969259230248723,9.0,3027015.0,"lysine tRNA synthetase, constitutive",b2890,['LYSTRS']
prfB,1.939366888999298,9.0,3028992.0,peptide chain release factor RF-2,b2891,
recJ,1.7201168480264188,9.0,3031040.0,"ssDNA exonuclease, 5' --> 3'-specific",b2892,
dsbC,1.837495116312188,9.0,3031470.0,protein disulfide isomerase II,b2893,"['DSBCGT', 'TDSR1']"
xerD,1.7689212709275373,9.0,3033088.0,site-specific tyrosine recombinase,b2894,
fldB,1.8591091109509525,9.0,3033213.0,flavodoxin 2,b2895,"['RNTR3c2', 'FLDR2', 'RNTR4c2', 'RNTR1c2', 'MECDPDH5', 'POR5', 'RNTR2c2']"
cptA,1.8951667553586198,9.0,3033774.0,toxin of CptAB toxin-antitoxin pair,b2896,
sdhE,1.985589991101433,9.0,3034162.0,flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair,b2897,
ygfZ,1.8429988187234267,9.0,3035136.0,"iron-sulfur cluster repair protein, plumbagin resistance",b2898,
yqfA,1.538516745102195,9.0,3035847.0,hemolysin III family HylIII inner membrane protein,b2899,
yqfB,2.177750083881563,9.0,3036672.0,UPF0267 family protein,b2900,
bglA,1.771228402865571,9.0,3037020.0,6-phospho-beta-glucosidase A,b2901,['AB6PGH']
ygfF,1.6464816534144864,9.0,3039232.0,putative NAD(P)-dependent oxidoreductase,b2902,
gcvP,1.6738103024587987,9.0,3039526.0,"glycine decarboxylase, PLP-dependent, subunit P of glycine cleavage complex",b2903,['GLYCL']
gcvH,1.8241871908117169,9.0,3042518.0,glycine cleavage complex lipoylprotein,b2904,['GLYCL']
gcvT,1.8072878982426461,9.0,3043328.0,"aminomethyltransferase, tetrahydrofolate-dependent, subunit (T protein) of glycine cleavage complex",b2905,['GLYCL']
ubiI,1.7765355330103385,9.0,3045376.0,"2-octaprenylphenol hydroxylase, FAD-dependent",b2906,
ubiH,1.534514591713422,9.0,3045698.0,"2-octaprenyl-6-methoxyphenol hydroxylase, FAD/NAD(P)-binding",b2907,['OMPHHX']
pepP,1.5926755627060527,9.0,3047424.0,proline aminopeptidase P II,b2908,
ygfB,1.6613780181245774,9.0,3048224.0,UPF0149 family protein,b2909,
zapA,2.2346538264248874,9.0,3048970.0,FtsZ stabilizer,b2910,
fau,1.7517151099874775,9.0,3049599.0,5-formyltetrahydrofolate cyclo-ligase family protein,b2912,['FOMETRi']
ibsC,1.6442417675034615,9.0,3050248.0,toxic membrane protein,b4665,
serA,1.646757635665698,9.0,3051520.0,D-3-phosphoglycerate dehydrogenase,b2913,['PGCD']
rpiA,1.668838383009168,9.0,3052024.0,"ribose 5-phosphate isomerase, constitutive",b2914,['RPI']
yqfE,1.955000389491215,9.0,3053056.0,No_gene_product,b2915,
argP,1.8346588771842678,9.0,3053568.0,transcriptional regulator for arginine transport and DNA replication genes; replication initiation inhibitor,b2916,
scpA,1.8153129864427415,9.0,3055616.0,methylmalonyl-CoA mutase,b2917,['MMM']
argK,1.7362618747932443,9.0,3056345.0,membrane ATPase/protein kinase,b2918,
scpB,1.6080861360775662,9.0,3057664.0,"methylmalonyl-CoA decarboxylase, biotin-independent",b2919,['MMCD']
scpC,1.708162389432151,9.0,3058160.0,propionyl-CoA:succinate CoA transferase,b2920,['PPCSCT']
ygfI,2.0395881441338486,9.0,3059712.0,putative DNA-binding transcriptional regulator,b2921,
yggE,1.7184558737556275,9.0,3060698.0,oxidative stress defense protein,b2922,
argO,1.8586629083850181,9.0,3061760.0,arginine transporter,b2923,"['LYSt3pp', 'ARGt3pp']"
mscS,2.0358860170416135,9.0,3062305.0,"mechanosensitive channel protein, small conductance",b2924,
fbaA,1.8617295403009688,9.0,3063808.0,"fructose-bisphosphate aldolase, class II",b2925,"['FBA', 'FBA3']"
pgk,2.0851215223795934,9.0,3065856.0,phosphoglycerate kinase,b2926,['PGK']
epd,1.8258308955118654,9.0,3066030.0,D-erythrose 4-phosphate dehydrogenase,b2927,['E4PD']
yggC,1.808532860334112,9.0,3067904.0,putative PanK family P-loop kinase,b2928,
yggD,1.8094929041608598,9.0,3068044.0,MtlR family putative transcriptional repressor,b2929,
yggF,1.5354077650408267,9.0,3068575.0,"fructose 1,6 bisphosphatase isozyme",b2930,['FBP']
yggP,1.5847424636441927,9.0,3069952.0,putative Zn-binding dehydrogenase,b4465,
cmtA,1.7198322034314422,9.0,3072000.0,putative mannitol-specific PTS IIB and IIC components,b2933,
cmtB,1.7256500347524366,9.0,3072245.0,putative mannitol-specific enzyme IIA component of PTS,b2934,
tktA,1.7594739870378455,9.0,3073002.0,"transketolase 1, thiamine triphosphate-binding",b2935,"['TKT1', 'TKT2']"
loiP,1.819038217902916,9.0,3075271.0,"Phe-Phe periplasmic metalloprotease, OM lipoprotein; low salt-inducible; Era-binding heat shock protein",b2936,
speB,1.735081521110833,9.0,3076235.0,agmatinase,b2937,['AGMT']
speA,1.7910524697807273,9.0,3077293.0,"biosynthetic arginine decarboxylase, PLP-binding",b2938,['ARGDCpp']
yqgB,1.851120759866881,9.0,3079278.0,uncharacterized protein,b2939,
yqgC,1.6415623637494687,9.0,3079680.0,uncharacterized protein,b2940,
metK,1.7307985768097087,9.0,3080192.0,S-adenosylmethionine synthetase,b2942,['METAT']
galP,1.862937754622433,9.0,3081642.0,D-galactose transporter,b2943,"['GLCt2pp', 'GALt2pp']"
yggI,1.9377013859368055,9.0,3083113.0,Zn-dependent metalloprotease-related protein,b2944,
endA,1.6225417857121986,9.0,3084288.0,DNA-specific endonuclease I,b2945,
rsmE,1.6701367515340284,9.0,3084492.0,"16S rRNA m(3)U1498 methyltransferase, SAM-dependent",b2946,
gshB,1.9035761836273908,9.0,3085236.0,glutathione synthetase,b2947,['GTHS']
yqgE,2.1110402360906706,9.0,3086336.0,uncharacterized protein,b2948,
yqgF,1.9001824498009092,9.0,3086858.0,putative Holliday junction resolvase,b2949,
yggR,1.6928517896981925,9.0,3088384.0,putative PilT family AAA+ ATPase,b2950,
yggS,1.8561026711227102,9.0,3088456.0,"UPF0001 family protein, PLP-binding",b2951,
yggT,1.8515304319891641,9.0,3089178.0,putative inner membrane protein; compensates for loss in K+ uptake,b2952,
yggU,1.9852389455006525,9.0,3089920.0,UPF0235 family protein,b2953,
rdgB,1.87540987449044,9.0,3090432.0,dITP/XTP pyrophosphatase,b2954,"['NTPP11', 'NTPP9', 'NTPP10']"
yggW,1.720095081592668,9.0,3090625.0,HemN family putative oxidoreductase,b2955,
yggM,1.9878691908897796,9.0,3092480.0,DUF1202 family putative secreted protein,b2956,
ansB,1.716079452179344,9.0,3093040.0,periplasmic L-asparaginase 2,b2957,"['GLUNpp', 'ASNNpp']"
yggN,1.8286360535096313,9.0,3094528.0,DUF2884 family putative periplasmic protein,b2958,
yggL,1.9838989497649422,9.0,3095165.0,DUF469 family protein,b2959,
trmI,1.6722044811488554,9.0,3095491.0,"tRNA m(7)G46 methyltransferase, SAM-dependent",b2960,
mutY,1.6883118442326197,9.0,3096576.0,adenine DNA glycosylase,b2961,
yggX,1.6285371401350073,9.0,3097600.0,oxidative damage protective factor for iron-sulfur proteins,b2962,
mltC,1.984621058578075,9.0,3098624.0,membrane-bound lytic murein transglycosylase C,b2963,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
nupG,1.8672748842709832,9.0,3099072.0,nucleoside transporter,b2964,"['DCYTt2pp', 'THMDt2pp', 'INSt2pp', 'ADNt2pp', 'URIt2pp', 'DURIt2pp', 'DGSNt2pp', 'DINSt2pp', 'DADNt2pp', 'CYTDt2pp', 'GSNt2pp']"
speC,1.7848845224766756,9.0,3100378.0,"ornithine decarboxylase, constitutive",b2965,['ORNDC']
yqgA,1.9147349682608634,9.0,3102911.0,DUF554 family putative inner membrane protein,b2966,
yghD,1.7893308597388717,9.0,3103948.0,putative membrane-anchored secretion pathway M-type protein,b2968,
yghE,1.7553744204027175,9.0,3104768.0,No_gene_product,b2969,
yghF,1.784348738599966,9.0,3105451.0,No_gene_product,b2970,
yghG,2.058301402197607,9.0,3106816.0,secretin (GspDbeta) OM localization lipoprotein pilotin,b2971,
pppA,1.6956381789925827,9.0,3106901.0,bifunctional prepilin leader peptidase/ methylase,b2972,
yghJ,1.8045209137302882,9.0,3107908.0,,,
glcA,1.7032337691896768,9.0,3112960.0,glycolate transporter,b2975,"['GLYCLTt2rpp', 'D__LACt2pp', 'L__LACt2rpp']"
glcB,1.8171063023023264,9.0,3114992.0,malate synthase G,b2976,['MALS']
glcG,1.8443925944979462,9.0,3117185.0,DUF336 family protein,b2977,
glcF,1.7824071167753774,9.0,3117594.0,glycolate oxidase 4Fe-4S iron-sulfur cluster subunit,b4467,"['GLYCTO4', 'GLYCTO3', 'GLYCTO2']"
glcE,1.7531749516578847,9.0,3119104.0,glycolate oxidase FAD binding subunit,b4468,"['GLYCTO4', 'GLYCTO3', 'GLYCTO2']"
glcD,1.7634809354151957,9.0,3121152.0,"glycolate oxidase subunit, FAD-linked",b2979,"['GLYCTO4', 'GLYCTO3', 'GLYCTO2']"
glcC,1.6857909696461046,9.0,3121630.0,glycolate-inducible glc operon transcriptional repressor; autorepressor,b2980,
yghO,1.7548455785847146,9.0,3123200.0,No_gene_product,b2981,
yghQ,1.7800900359601477,9.0,3125248.0,putative inner membrane polysaccharide flippase,b2983,
yghR,1.753818587715741,9.0,3125812.0,putative ATP-binding protein,b2984,
yghS,1.879932526970103,9.0,3127296.0,putative ATP-binding protein,b2985,
yghT,2.183503053682179,9.0,3127489.0,putative ATP-binding protein,b2986,
pitB,1.6322836455579819,9.0,3129344.0,phosphate transporter,b2987,['PIt2rpp']
gss,1.8991584384512894,9.0,3130021.0,glutathionylspermidine amidase and glutathionylspermidine synthetase,b2988,"['GSPMDS', 'GSPMDA']"
yghU,1.8175364414849278,9.0,3132085.0,putative S-transferase,b2989,
hybG,1.6833881242209878,9.0,3133074.0,hydrogenase 2 accessory protein,b2990,
hybF,1.8249349958046477,9.0,3133440.0,protein involved with the maturation of hydrogenases 1 and 2,b2991,
hybE,1.743707418360145,9.0,3133669.0,hydrogenase 2-specific chaperone,b2992,
hybD,1.7432605066210398,9.0,3134150.0,maturation protease for hydrogenase 2,b2993,
hybC,1.781414071526427,9.0,3134644.0,"hydrogenase 2, large subunit",b2994,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
hybB,1.7917930551470085,9.0,3136344.0,putative hydrogenase 2 cytochrome b type component,b2995,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
hybA,1.7586439731083692,9.0,3137536.0,hydrogenase 2 4Fe-4S ferredoxin-type component,b2996,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
hybO,1.872259928712717,9.0,3139584.0,"hydrogenase 2, small subunit",b2997,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
yghW,2.030004647340298,9.0,3139808.0,DUF2623 family protein,b2998,
yghX,1.826309748417915,9.0,3140214.0,No_gene_product,b4658,
gpr,1.8348748797930334,9.0,3141632.0,L-glyceraldehyde 3-phosphate reductase,b3001,['ALR2']
yqhA,1.9409041073217603,9.0,3142335.0,UPF0114 family putative inner membrane protein,b3002,
yghA,1.6591934781739577,9.0,3143680.0,putative oxidoreductase,b3003,
exbD,2.177423041100682,9.0,3144176.0,membrane spanning protein in TonB-ExbB-ExbD complex,b3005,"['FE3HOXtonex', 'FE3DHBZStonex', 'FEOXAMtonex', 'FECRMtonex', 'FE3DCITtonex', 'CPGNtonex', 'CBL1tonex', 'ADOCBLtonex', 'FEENTERtonex', 'CBItonex']"
exbB,1.8325585935689397,9.0,3144608.0,membrane spanning protein in TonB-ExbB-ExbD complex,b3006,"['FE3HOXtonex', 'FE3DHBZStonex', 'FEOXAMtonex', 'FECRMtonex', 'FE3DCITtonex', 'CPGNtonex', 'CBL1tonex', 'ADOCBLtonex', 'FEENTERtonex', 'CBItonex']"
metC,1.8039763830477542,9.0,3145728.0,"cystathionine beta-lyase, PLP-dependent",b3008,"['CYSDS', 'CYSTL']"
yghB,2.07258358620271,9.0,3146921.0,general envelope maintenance protein; DedA family inner membrane protein; putative multidrug efflux transporter,b3009,
yqhC,2.03601087764224,9.0,3147776.0,transcriptional activator of yqhD,b3010,
yqhD,1.6478421244670414,9.0,3149824.0,"aldehyde reductase, NADPH-dependent",b3011,
dkgA,1.761615019461444,9.0,3149981.0,"2,5-diketo-D-gluconate reductase A",b3012,"['ALR2', 'DKGLCNR1']"
yqhG,1.8757265329749466,9.0,3151872.0,DUF3828 family putative periplasmic protein,b3013,
yqhH,1.5414592561565779,9.0,3151985.0,"outer membrane lipoprotein, Lpp paralog",b3014,
ygiQ,1.8582273639163651,9.0,3153920.0,Radical SAM superfamily protein,b4469,
ftsP,1.9004122291906036,9.0,3154615.0,septal ring component that protects the divisome from stress; multicopy suppressor of ftsI(Ts),b3017,
plsC,1.9678809262849226,9.0,3156102.0,1-acyl-sn-glycerol-3-phosphate acyltransferase,b3018,"['AGPAT180', 'AGPAT160', 'AGPAT120', 'AGPAT161', 'AGPAT141', 'AGPAT181', 'AGPAT140']"
parC,1.8000814498767064,9.0,3157073.0,"DNA topoisomerase IV, subunit A",b3019,
ygiS,1.7334227731750234,9.0,3159469.0,putative ABC transporter permease,b3020,
mqsA,1.794060343365021,9.0,3161209.0,antitoxin for MqsR toxin; transcriptional repressor,b3021,
mqsR,1.881905398742544,9.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
ygiV,2.161085898159027,9.0,3162112.0,transcriptional repressor for mcbR biofilm gene,b3023,
ygiW,1.6357896999851815,9.0,3162642.0,hydrogen peroxide and cadmium resistance periplasmic protein; stress-induced OB-fold protein,b3024,
qseB,1.8571533052627178,9.0,3163186.0,quorum sensing DNA-binding response regulator in two-component regulatory system with QseC,b3025,
qseC,1.746880033858542,9.0,3164160.0,quorum sensing sensory histidine kinase in two-component regulatory system with QseB,b3026,
ygiZ,1.9583837535797082,9.0,3165237.0,inner membrane protein,b3027,
mdaB,1.8083242453412016,9.0,3166208.0,NADPH quinone reductase,b3028,"['NADPHQR4', 'NADPHQR2', 'NADPHQR3']"
ygiN,1.7236791663376456,9.0,3166720.0,quinol monooxygenase,b3029,"['QMO3', 'QMO2']"
parE,1.6162504592163935,9.0,3166862.0,"DNA topoisomerase IV, subunit B",b3030,
yqiA,1.8824471673533931,9.0,3168783.0,acyl CoA esterase,b3031,
cpdA,1.7687287001034044,9.0,3169364.0,"3',5' cAMP phosphodiesterase",b3032,
yqiB,2.0163089399445213,9.0,3170304.0,DUF1249 protein YqiB,b3033,
nudF,1.9206031261295846,9.0,3170639.0,ADP-ribose pyrophosphatase,b3034,['ADPRDP']
tolC,1.7448506203579728,9.0,3171473.0,transport channel,b3035,"['RFAMPtpp', 'FUSAtpp', 'TTRCYCtpp', 'FEENTERtex', 'INDOLEt2pp', 'NOVBCNtpp', 'MINCYCtpp', 'CMtpp', 'DOXRBCNtpp']"
ygiB,1.5434465074387413,9.0,3173102.0,DUF1190 family protein,b3037,
ygiC,1.961148544807734,9.0,3174400.0,ATP-Grasp family ATPase,b3038,
ygiD,1.5261221355927483,9.0,3174977.0,"4,5- DOPA-extradiol-dioxygenase",b3039,
zupT,1.8239036776066735,9.0,3176448.0,zinc transporter,b3040,"['ZN2tpp', 'FE2tpp', 'COBALT2tpp', 'MN2tpp', 'CU2tpp', 'CD2tpp']"
ribB,1.736052794984121,9.0,3177171.0,"3,4-dihydroxy-2-butanone-4-phosphate synthase",b3041,['DB4PS']
yqiC,1.9642221702774052,9.0,3178198.0,BMFP family putative fusogenic protein,b3042,
ygiL,1.8765616883711755,9.0,3178772.0,putative fimbrial-like adhesin protein,b3043,
yqiH,1.8890822620279004,9.0,3183239.0,putative periplasmic pilin chaperone,b3047,
yqiI,1.8316041134367018,9.0,3184640.0,fimbrial protein,b3048,
glgS,2.012488332468709,9.0,3185152.0,motility and biofilm regulator,b3049,
yqiJ,2.1125754826314695,9.0,3185566.0,DUF1449 family inner membrane protein,b3050,
yqiK,1.928565629748157,9.0,3186688.0,"PHB family membrane protein, function unknown",b3051,
ibsD,1.8180039513794253,9.0,3188124.0,toxic membrane protein,b4664,
ibsE,2.1805785870261216,9.0,3188499.0,toxic membrane protein,b4666,
hldE,1.8535615688999203,9.0,3188678.0,heptose 7-phosphate kinase and heptose 1-phosphate adenyltransferase,b3052,"['GMHEPK', 'GMHEPAT']"
glnE,1.72084794893932,9.0,3190159.0,fused deadenylyltransferase/adenylyltransferase for glutamine synthetase,b3053,
ygiF,1.6445428359123326,9.0,3193022.0,inorganic triphosphatase,b3054,
ygiM,2.0976517431197803,9.0,3194880.0,SH3 domain protein,b3055,
cca,1.72185268287606,9.0,3195249.0,fused tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase and phosphatase,b3056,
bacA,1.89673822444869,9.0,3196928.0,undecaprenyl pyrophosphate phosphatase,b3057,"['UDCPDP', 'UDCPDPpp']"
folB,1.656085649795372,9.0,3197579.0,dihydroneopterin aldolase and dihydroneopterin triphosphate 2'-epimerase,b3058,"['DHNPA2r', 'DHNPTE']"
plsY,1.8076261739806718,9.0,3198052.0,putative glycerol-3-phosphate acyltransferase,b3059,"['APG3PAT141', 'APG3PAT180', 'APG3PAT140', 'APG3PAT161', 'APG3PAT181', 'APG3PAT160', 'APG3PAT120']"
ttdR,1.882229352849391,9.0,3198976.0,transcriptional activator of ttdABT,b3060,
ttdA,1.7283729450623455,9.0,3199821.0,"L-tartrate dehydratase, alpha subunit",b3061,['TARTD']
ttdB,1.9282563076607462,9.0,3201024.0,"L-tartrate dehydratase, beta subunit",b3062,['TARTD']
ttdT,1.7421217791417372,9.0,3201382.0,L-tartrate/succinate antiporte,b3063,['TARTRt7pp']
tsaD,1.620332567040726,9.0,3203072.0,tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein; glycation binding protein,b3064,
rpsU,1.6909698088585572,9.0,3204139.0,30S ribosomal subunit protein S21,b3065,
dnaG,1.8708691340229129,9.0,3204465.0,DNA primase,b3066,
rpoD,1.7957037506158933,9.0,3206405.0,"RNA polymerase, sigma 70 (sigma D) factor",b3067,
mug,1.590114640780789,9.0,3208325.0,G/U mismatch-specific DNA glycosylase; xanthine DNA glycosylase,b3068,
yqjH,1.7166158498797748,9.0,3209216.0,putative siderophore interacting protein,b3070,
yqjI,1.8839146525619346,9.0,3210137.0,PadR family putative transcriptional regulator,b3071,
aer,1.807786257849469,9.0,3211264.0,fused signal transducer for aerotaxis sensory component/methyl accepting chemotaxis component,b3072,
