,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
yrbG,1.6098346349771737,23.0,3334144.0,putative calcium/sodium:proton antiporter,b3196,['CAt6pp']
kdsD,1.6239161466120815,23.0,3334624.0,D-arabinose 5-phosphate isomerase,b3197,['A5PISO']
kdsC,1.5541242734878946,23.0,3336192.0,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,b3198,['KDOPP']
lptC,1.654564787067071,23.0,3336194.0,periplasmic membrane-anchored LPS-binding protein; LPS export protein,b3199,"['ECA4COLIPAabctex', 'ACOLIPAabctex', 'O16A4COLIPAabctex', 'CLIPAabctex', 'ENLIPAabctex', 'LIPAabctex', 'COLIPAabctex', 'K2L4Aabctex', 'COLIPAPabctex']"
lptA,1.6593529160709992,23.0,3336738.0,lipopolysaccharide export ABC transporter periplasmic binding protein; Lipid A binding protein; LPS export and assembly protein,b3200,"['ECA4COLIPAabctex', 'ACOLIPAabctex', 'O16A4COLIPAabctex', 'CLIPAabctex', 'ENLIPAabctex', 'LIPAabctex', 'COLIPAabctex', 'K2L4Aabctex', 'COLIPAPabctex']"
lptB,1.570845273857042,23.0,3337302.0,lipopolysaccharide export ABC transporter ATPase,b3201,"['ECA4COLIPAabctex', 'ACOLIPAabctex', 'O16A4COLIPAabctex', 'CLIPAabctex', 'ENLIPAabctex', 'LIPAabctex', 'COLIPAabctex', 'K2L4Aabctex', 'COLIPAPabctex']"
rpoN,1.6460845273051605,23.0,3338075.0,"RNA polymerase, sigma 54 (sigma N) factor",b3202,
hpf,1.684076217933719,23.0,3339776.0,ribosome hibernation promoting factor HPF; stabilizes 100S dimers,b3203,
ptsN,1.4735629565983945,23.0,3340288.0,sugar-specific enzyme IIA component of PTS,b3204,
yhbJ,1.662217376743642,23.0,3340473.0,"adaptor protein for GlmZ/GlmY sRNA decay, glucosamine-6-phosphate-regulated; NTPase",b3205,
npr,1.5300670031710268,23.0,3341324.0,phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr),b3206,
yrbL,1.6050574172280518,23.0,3342336.0,Mg(2+)-starvation-stimulated protein,b3207,
mtgA,1.6391725590468609,23.0,3342439.0,biosynthetic peptidoglycan transglycosylase,b3208,
arcB,1.5045371788624269,23.0,3344047.0,"aerobic respiration control sensor histidine protein kinase, cognate to two-component response regulators ArcA and RssB",b3210,
gltD,1.4142522602683494,23.0,3352556.0,"glutamate synthase, 4Fe-4S protein, small subunit",b3213,['GLUSy']
yhcA,1.676840279482753,23.0,3355470.0,putative periplasmic chaperone protein,b3215,
yhcD,1.7386678549219872,23.0,3356165.0,putative outer membrane fimbrial subunit usher protein,b3216,
ppiC,1.3040324735619044,24.0,3953152.0,peptidyl-prolyl cis-trans isomerase C (rotamase C),b3775,
yjbJ,1.356079409815428,25.0,4249164.0,"stress-induced protein, UPF0337 family",b4045,
pyrL,1.3270889976228422,26.0,4462215.0,pyrBI operon leader peptide,b4246,
