,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
cysJ,1.614419376706563,43.0,2883584.0,"sulfite reductase, alpha subunit, flavoprotein",b2764,"['FMNRx2', 'SULRi', 'FADRx2', 'FLVR']"
queD,1.591176898333871,43.0,2885632.0,6-pyruvoyl tetrahydrobiopterin synthase (PTPS),b2765,['CPH4S']
ygcN,1.6715613168635566,43.0,2886015.0,putative oxidoreductase,b2766,
ygcO,1.7985840183629058,43.0,2887277.0,putative 4Fe-4S cluster-containing protein,b2767,
ygcP,1.8502087847760078,43.0,2887680.0,putative antiterminator regulatory protein,b2768,
ygcQ,1.6036793276203773,43.0,2888277.0,putative flavoprotein,b2769,
ygcR,1.6425806426345673,43.0,2889728.0,putative flavoprotein,b2770,
ygcS,1.6588592488647105,43.0,2889891.0,putative MFS sugar transporter; membrane protein,b2771,
ygcU,1.8248180211854772,43.0,2891776.0,putative FAD-linked oxidoreductase,b4463,
ygcW,2.119183271144865,43.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcE,1.7463247406196982,43.0,2893950.0,"putative MFS transporter, inner membrane protein",b2775,
ygcE,1.9539836171526233,43.0,2895254.0,putative kinase,b2776,
queE,1.728195324519098,43.0,2898105.0,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,b2777,
yqcG,3.1093404756785596,43.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,2.4513737417835486,43.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
eno,1.8544410665727227,43.0,2900001.0,enolase,b2779,['ENO']
pyrG,1.8006161496750854,43.0,2901387.0,CTP synthetase,b2780,['CTPS2']
mazG,1.5899573250041614,43.0,2903252.0,nucleoside triphosphate pyrophosphohydrolase,b2781,"['NTPP4', 'NTPP5', 'NTPP1', 'NTPP7', 'NTPP8', 'NTPP3', 'NTPP6', 'NTPP2']"
mazF,2.219032613520327,43.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
mazE,2.102266684749447,43.0,2904576.0,antitoxin of the ChpA-ChpR toxin-antitoxin system,b2783,
relA,1.6861176284840553,43.0,2904775.0,(p)ppGpp synthetase I/GTP pyrophosphokinase,b2784,"['GTPDPK', 'GDPDPK']"
rlmD,1.7652955543543267,43.0,2908160.0,"23S rRNA m(5)U1939 methyltransferase, SAM-dependent",b2785,
barA,1.784421889606591,43.0,2908415.0,"hybrid sensory histidine kinase, in two-component regulatory system with UvrY",b2786,
gudD,1.628255007647771,43.0,2912256.0,D-glucarate dehydratase 1,b2787,['GLCRD']
gudX,1.6633844994667448,43.0,2912764.0,"glucarate dehydratase-related protein, substrate unknown",b2788,['GLCRD']
gudP,1.5795116954999433,43.0,2914304.0,putative D-glucarate transporter,b2789,"['GALCTt2rpp', 'GLYCAt2rpp', 'GLCRt2rpp']"
yqcA,1.6026490577829287,43.0,2915893.0,"short-chain flavodoxin, FMN-binding",b2790,
truC,1.6723997950273195,43.0,2916360.0,"tRNA(Ile1,Asp) pseudouridine(65) synthase",b2791,
yqcC,1.7256498582613882,43.0,2917376.0,DUF446 family protein,b2792,
syd,1.9959107972899504,43.0,2918400.0,SecY-interacting protein,b2793,
queF,1.9963953020267529,43.0,2918706.0,7-cyano-7-deazaguanine reductase (NADPH-dependent),b2794,['CDGR']
ygdH,1.6982487665497374,43.0,2919666.0,UPF0717 family protein,b2795,
sdaC,1.6696156015634624,43.0,2922496.0,putative serine transporter,b2796,['SERt2rpp']
sdaB,1.7735816054563582,43.0,2922934.0,L-serine dehydratase 2,b2797,['SERD_L']
ygdG,1.5949926297049426,43.0,2924544.0,"Ssb-binding protein, misidentified as ExoIX",b2798,
fucO,1.5660286995862367,43.0,2925223.0,"L-1,2-propanediol oxidoreductase",b2799,['LCARS']
fucA,2.0057148936712204,43.0,2926592.0,L-fuculose-1-phosphate aldolase,b2800,['FCLPA']
fucP,1.78545913364651,43.0,2928640.0,L-fucose transporter,b2801,['FUCtpp']
fucI,1.746836903109785,43.0,2928942.0,L-fucose isomerase,b2802,['FCI']
fucK,1.8553360258179203,43.0,2930796.0,L-fuculokinase,b2803,['FCLK']
fucU,1.897688094975215,43.0,2932246.0,L-fucose mutarotase,b2804,
fucR,2.007453395531414,43.0,2932736.0,l-fucose operon activator,b2805,
rlmM,1.7313131488173408,43.0,2933501.0,"23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent",b2806,
ygdD,1.5971979927704916,43.0,2934784.0,UPF0382 family inner membrane protein,b2807,
gcvA,1.6895867313405288,43.0,2935008.0,glycine cleavage system transcriptional activator; autorepressor,b2808,
ygdI,2.0231286142556697,43.0,2936320.0,DUF903 family verified lipoprotein,b2809,
csdA,1.4883581670289385,43.0,2936832.0,cysteine sulfinate desulfinase,b2810,['CYSSADS']
csdE,1.566015902674944,43.0,2937900.0,CsdA-binding activator; Fe-S protein,b2811,
tcdA,1.6066700717998172,43.0,2938880.0,tRNA threonylcarbamoyladenosine dehydratase; sulfur acceptor for CsdA,b2812,
mltA,1.6681100202856987,43.0,2939439.0,membrane-bound lytic murein transglycosylase A,b2813,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
amiC,1.6776775465918072,43.0,2941115.0,N-acetylmuramoyl-L-alanine amidase,b2817,"['AGM4PApp', 'AGM3PApp']"
argA,1.6912795017374027,43.0,2942976.0,amino acid N-acetyltransferase and inactive acetylglutamate kinase,b2818,['ACGS']
recD,1.4914599140164966,43.0,2943993.0,"exonuclease V (RecBCD complex), alpha chain",b2819,
recB,1.6235652616860525,43.0,2949120.0,"exonuclease V (RecBCD complex), beta subunit",b2820,
ptrA,1.7173113894316705,43.0,2949354.0,protease III,b2821,
recC,1.7081696970507572,43.0,2952418.0,"exonuclease V (RecBCD complex), gamma chain",b2822,
ppdC,1.741934544408246,43.0,2955799.0,putative prepilin peptidase-dependent protein,b2823,
ygdB,1.7133515998163273,43.0,2956107.0,DUF2509 family protein,b2824,
ppdB,1.537999016701772,43.0,2956511.0,putative prepilin peptidase-dependent protein,b2825,
ppdA,1.6398420180157571,43.0,2957312.0,putative prepilin peptidase-dependent protein,b2826,
thyA,1.6758716775488058,43.0,2957719.0,thymidylate synthetase,b2827,['TMDS']
lgt,1.6585875495051308,43.0,2959360.0,phosphatidylglycerol-prolipoprotein diacylglyceryl transferase,b2828,
ptsP,1.6942408123091577,43.0,2959546.0,PEP-protein phosphotransferase enzyme I; GAF domain containing protein,b2829,
rppH,1.8919474443821205,43.0,2961805.0,RNA pyrophosphohydrolase,b2830,
mutH,1.9364098661963078,43.0,2963456.0,methyl-directed mismatch repair protein,b2831,
ygdQ,1.8363376694763471,43.0,2963778.0,UPF0053 family inner membrane protein,b2832,
ygdR,1.9159734393160497,43.0,2964629.0,DUF903 family verified lipoprotein,b2833,
tas,1.6810891016805378,43.0,2965504.0,putative NADP(H)-dependent aldo-keto reductase,b2834,
lplT,1.7031107235350027,43.0,2966027.0,lysophospholipid transporter,b2835,"['2AGPE160tipp', '2AGPA161tipp', '2AGPA120tipp', '2AGPG141tipp', '2AGPE161tipp', '2AGPA180tipp', '2AGPE180tipp', '2AGPA181tipp', '2AGPA140tipp', '2AGPG160tipp', '2AGPA141tipp', '2AGPE181tipp', '2AGPE120tipp', '2AGPG161tipp', '2AGPE140tipp', '2AGPG120tipp', '2AGPG180tipp', '2AGPE141tipp', '2AGPA160tipp', '2AGPG181tipp', '2AGPG140tipp']"
aas,1.8142866914524642,43.0,2967213.0,fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase,b2836,"['AACPS5', '2AGPGAT120', 'AACPS2', '2AGPGAT180', '2AGPEAT141', '2AGPGAT140', '2AGPEAT140', '2AGPEAT181', '2AGPGAT181', 'AACPS8', 'AACPS1', 'AACPS9', '2AGPEAT160', '2AGPEAT161', '2AGPGAT141', 'AACPS6', '2AGPEAT120', 'AACPS3', 'AACPS7', '2AGPEAT180', '2AGPGAT160', 'AACPS4', '2AGPGAT161']"
galR,1.7409600306260007,43.0,2969957.0,galactose-inducible d-galactose regulon transcriptional repressor; autorepressor,b2837,
lysA,1.69634636489777,43.0,2971648.0,"diaminopimelate decarboxylase, PLP-binding",b2838,['DAPDC']
lysR,1.7233919184288402,43.0,2972379.0,transcriptional activator of lysA; autorepressor,b2839,
ygeA,1.9014245360763002,43.0,2973696.0,Asp/Glu_racemase family protein,b2840,
araE,1.7408370554172259,43.0,2974122.0,arabinose transporter,b2841,['ARBt2rpp']
kduD,1.800159027835656,43.0,2975855.0,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase; KDG oxidoreductase; 20-ketosteroid reductase,b2842,
kduI,1.9663310149827586,43.0,2976646.0,hexuronate isomerase,b2843,
yqeF,1.6680755362794417,43.0,2977792.0,short chain acyltransferase,b2844,
yqeG,2.1971261990784297,43.0,2979840.0,putative transporter,b2845,
yqeH,2.45953352224386,43.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,2.1692802536489872,43.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,2.5859394642302367,43.0,2982662.0,uncharacterized protein,b2848,
yqeL,3.1303033071956894,43.0,2983177.0,uncharacterized protein,b4683,
yqeK,3.0785443277118127,43.0,2983293.0,uncharacterized protein,b2849,
ygeF,2.9548416435983964,43.0,2983936.0,No_gene_product,b2850,
ygeG,2.720564899821623,43.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,3.019350891137414,43.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,2.971764922250532,43.0,2987008.0,uncharacterized protein,b2853,
pbl,2.707951546345063,43.0,2987297.0,No_gene_product,b2854,
ygeK,2.729867291857368,43.0,2988032.0,No_gene_product,b2856,
ygeN,2.7115948202201365,43.0,2988672.0,No_gene_product,b2858,
ygeO,2.527699485582043,43.0,2989320.0,No_gene_product,b2859,
ygeQ,2.3689780073306226,43.0,2992128.0,No_gene_product,b2863,
xdhA,1.5381557995477466,43.0,2993703.0,"xanthine dehydrogenase, molybdenum binding subunit",b2866,"['XAND', 'HXAND']"
xdhB,1.61685013010176,43.0,2996224.0,"xanthine dehydrogenase, FAD-binding subunit",b2867,"['XAND', 'HXAND']"
xdhC,1.457860068426612,43.0,2996847.0,"xanthine dehydrogenase, Fe-S binding subunit",b2868,"['XAND', 'HXAND']"
ygeV,1.8804706617155207,43.0,2998272.0,putative sigma-54-interacting transcriptional activator,b2869,
ygeW,1.8915065460236946,43.0,3000320.0,putative carbamoyltransferase,b2870,
ygeX,1.6715037426980943,43.0,3000868.0,"2,3-diaminopropionate ammonia lyase, PLP-dependent",b2871,['DAPAL']
ygeY,1.8047212558700652,43.0,3002368.0,putative peptidase,b2872,
hyuA,1.6746407980312412,43.0,3003386.0,D-stereospecific phenylhydantoinase,b2873,
yqeA,1.8350214426010163,43.0,3004819.0,putative amino acid kinase,b2874,['CBMKr']
yqeB,1.7017873148985156,43.0,3006464.0,XdhC-CoxI family protein with NAD(P)-binding Rossman fold,b2875,
yqeC,1.558582935926016,43.0,3007645.0,putative selenium-dependent hydroxylase accessory protein,b2876,
mocA,1.8667185920358593,43.0,3008518.0,CTP:molybdopterin cytidylyltransferase,b2877,['MOCDS']
ygfK,1.6891883173981952,43.0,3009418.0,putative Fe-S subunit oxidoreductase subunit,b2878,
ssnA,1.7149008855411296,43.0,3012608.0,putative chlorohydrolase/aminohydrolase,b2879,
ygfM,1.8086249598294875,43.0,3014656.0,putative oxidoreductase,b2880,
xdhD,1.6205843187648457,43.0,3014674.0,"putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding",b2881,
xanQ,1.7260614010426099,43.0,3017709.0,xanthine permease,b2882,['XANt2pp']
guaD,1.7690005483774167,43.0,3019124.0,guanine deaminase,b2883,['GUAD']
ygfQ,1.7054196453493256,43.0,3020479.0,,,
ygfS,1.9815357377549614,43.0,3021882.0,putative 4Fe-4S ferredoxin-type oxidoreductase subunit,b2886,
ygfT,1.629410755936415,43.0,3022848.0,"putative oxidoreductase, Fe-S subunit/nucleotide-binding subunit",b2887,
uacT,1.7346518612077821,43.0,3024725.0,uric acid permease,b2888,
yqfG,2.6049814361997163,43.0,3026175.0,uncharacterized protein,b4684,
idi,1.9198628174440042,43.0,3026944.0,isopentenyl diphosphate isomerase,b2889,['IPDDI']
lysS,1.571882328173757,43.0,3027015.0,"lysine tRNA synthetase, constitutive",b2890,['LYSTRS']
prfB,1.9042177723271139,43.0,3028992.0,peptide chain release factor RF-2,b2891,
recJ,1.6251160406526048,43.0,3031040.0,"ssDNA exonuclease, 5' --> 3'-specific",b2892,
dsbC,1.7872613108015034,43.0,3031470.0,protein disulfide isomerase II,b2893,"['DSBCGT', 'TDSR1']"
xerD,1.7218947281247496,43.0,3033088.0,site-specific tyrosine recombinase,b2894,
fldB,1.5826427667923513,43.0,3033213.0,flavodoxin 2,b2895,"['RNTR3c2', 'FLDR2', 'RNTR4c2', 'RNTR1c2', 'MECDPDH5', 'POR5', 'RNTR2c2']"
cptA,1.8742340939959634,43.0,3033774.0,toxin of CptAB toxin-antitoxin pair,b2896,
sdhE,2.0722876192220614,43.0,3034162.0,flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair,b2897,
ygfZ,1.7812014168021872,43.0,3035136.0,"iron-sulfur cluster repair protein, plumbagin resistance",b2898,
yqfA,1.815378839907911,43.0,3035847.0,hemolysin III family HylIII inner membrane protein,b2899,
yqfB,2.1460916543715265,43.0,3036672.0,UPF0267 family protein,b2900,
bglA,1.914321096064264,43.0,3037020.0,6-phospho-beta-glucosidase A,b2901,['AB6PGH']
ygfF,1.527084091034737,43.0,3039232.0,putative NAD(P)-dependent oxidoreductase,b2902,
gcvP,1.568451999502514,43.0,3039526.0,"glycine decarboxylase, PLP-dependent, subunit P of glycine cleavage complex",b2903,['GLYCL']
gcvH,1.9635095828749876,43.0,3042518.0,glycine cleavage complex lipoylprotein,b2904,['GLYCL']
gcvT,1.675554957319545,43.0,3043328.0,"aminomethyltransferase, tetrahydrofolate-dependent, subunit (T protein) of glycine cleavage complex",b2905,['GLYCL']
ubiI,1.7290962332257862,43.0,3045376.0,"2-octaprenylphenol hydroxylase, FAD-dependent",b2906,
ubiH,1.5357228251813437,43.0,3045698.0,"2-octaprenyl-6-methoxyphenol hydroxylase, FAD/NAD(P)-binding",b2907,['OMPHHX']
pepP,1.5840944320090784,43.0,3047424.0,proline aminopeptidase P II,b2908,
ygfB,1.7768940912730948,43.0,3048224.0,UPF0149 family protein,b2909,
zapA,2.112477781449332,43.0,3048970.0,FtsZ stabilizer,b2910,
fau,1.826850024831474,43.0,3049599.0,5-formyltetrahydrofolate cyclo-ligase family protein,b2912,['FOMETRi']
ibsC,2.0333454047534385,43.0,3050248.0,toxic membrane protein,b4665,
serA,1.7411165290609067,43.0,3051520.0,D-3-phosphoglycerate dehydrogenase,b2913,['PGCD']
rpiA,1.6635632922688555,43.0,3052024.0,"ribose 5-phosphate isomerase, constitutive",b2914,['RPI']
yqfE,1.7943703249335494,43.0,3053056.0,No_gene_product,b2915,
argP,1.6139102950528936,43.0,3053568.0,transcriptional regulator for arginine transport and DNA replication genes; replication initiation inhibitor,b2916,
scpA,1.6253721262703658,43.0,3055616.0,methylmalonyl-CoA mutase,b2917,['MMM']
argK,1.709647892970607,43.0,3056345.0,membrane ATPase/protein kinase,b2918,
scpB,1.741866505720528,43.0,3057664.0,"methylmalonyl-CoA decarboxylase, biotin-independent",b2919,['MMCD']
scpC,1.6323574362715763,43.0,3058160.0,propionyl-CoA:succinate CoA transferase,b2920,['PPCSCT']
ygfI,2.0372316148981713,43.0,3059712.0,putative DNA-binding transcriptional regulator,b2921,
yggE,1.776168202887962,43.0,3060698.0,oxidative stress defense protein,b2922,
argO,1.777986123498108,43.0,3061760.0,arginine transporter,b2923,"['LYSt3pp', 'ARGt3pp']"
mscS,1.657137424668405,43.0,3062305.0,"mechanosensitive channel protein, small conductance",b2924,
fbaA,1.7203192982367566,43.0,3063808.0,"fructose-bisphosphate aldolase, class II",b2925,"['FBA', 'FBA3']"
pgk,1.8285476874950921,43.0,3065856.0,phosphoglycerate kinase,b2926,['PGK']
epd,1.8186833412100005,43.0,3066030.0,D-erythrose 4-phosphate dehydrogenase,b2927,['E4PD']
yggC,1.7145017189216265,43.0,3067904.0,putative PanK family P-loop kinase,b2928,
yggD,1.8471832926393208,43.0,3068044.0,MtlR family putative transcriptional repressor,b2929,
yggF,1.531575275223751,43.0,3068575.0,"fructose 1,6 bisphosphatase isozyme",b2930,['FBP']
yggP,1.7165530346404214,43.0,3069952.0,putative Zn-binding dehydrogenase,b4465,
cmtA,1.9219316613028827,43.0,3072000.0,putative mannitol-specific PTS IIB and IIC components,b2933,
cmtB,2.143650530555695,43.0,3072245.0,putative mannitol-specific enzyme IIA component of PTS,b2934,
tktA,1.6866860421704373,43.0,3073002.0,"transketolase 1, thiamine triphosphate-binding",b2935,"['TKT1', 'TKT2']"
loiP,1.6495108218561516,43.0,3075271.0,"Phe-Phe periplasmic metalloprotease, OM lipoprotein; low salt-inducible; Era-binding heat shock protein",b2936,
speA,1.7323736797409788,43.0,3077293.0,"biosynthetic arginine decarboxylase, PLP-binding",b2938,['ARGDCpp']
yqgB,2.343280546812354,43.0,3079278.0,uncharacterized protein,b2939,
yqgC,1.7888020754367142,43.0,3079680.0,uncharacterized protein,b2940,
metK,1.6222492714017949,43.0,3080192.0,S-adenosylmethionine synthetase,b2942,['METAT']
galP,1.646579023618109,43.0,3081642.0,D-galactose transporter,b2943,"['GLCt2pp', 'GALt2pp']"
yggI,1.6762013670294864,43.0,3083113.0,Zn-dependent metalloprotease-related protein,b2944,
endA,1.6487493446931774,43.0,3084288.0,DNA-specific endonuclease I,b2945,
rsmE,1.6272626708631228,43.0,3084492.0,"16S rRNA m(3)U1498 methyltransferase, SAM-dependent",b2946,
gshB,1.6617267925041588,43.0,3085236.0,glutathione synthetase,b2947,['GTHS']
yqgE,1.7866355986157556,43.0,3086336.0,uncharacterized protein,b2948,
yqgF,1.8093640667618083,43.0,3086858.0,putative Holliday junction resolvase,b2949,
yggR,1.792390516411929,43.0,3088384.0,putative PilT family AAA+ ATPase,b2950,
yggS,1.7041239739989364,43.0,3088456.0,"UPF0001 family protein, PLP-binding",b2951,
yggT,1.8182658905717808,43.0,3089178.0,putative inner membrane protein; compensates for loss in K+ uptake,b2952,
yggU,1.8753213715419013,43.0,3089920.0,UPF0235 family protein,b2953,
yggW,1.757603216334945,43.0,3090625.0,HemN family putative oxidoreductase,b2955,
yggM,1.923769883599975,43.0,3092480.0,DUF1202 family putative secreted protein,b2956,
ansB,1.8223981050862101,43.0,3093040.0,periplasmic L-asparaginase 2,b2957,"['GLUNpp', 'ASNNpp']"
yggN,1.70646813697111,43.0,3094528.0,DUF2884 family putative periplasmic protein,b2958,
yggL,1.8817358953405912,43.0,3095165.0,DUF469 family protein,b2959,
trmI,1.5568489828239416,43.0,3095491.0,"tRNA m(7)G46 methyltransferase, SAM-dependent",b2960,
mutY,1.832368229439847,43.0,3096576.0,adenine DNA glycosylase,b2961,
yggX,1.900230119454297,43.0,3097600.0,oxidative damage protective factor for iron-sulfur proteins,b2962,
mltC,1.77663637112288,43.0,3098624.0,membrane-bound lytic murein transglycosylase C,b2963,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
nupG,1.6989776271715558,43.0,3099072.0,nucleoside transporter,b2964,"['DCYTt2pp', 'THMDt2pp', 'INSt2pp', 'ADNt2pp', 'URIt2pp', 'DURIt2pp', 'DGSNt2pp', 'DINSt2pp', 'DADNt2pp', 'CYTDt2pp', 'GSNt2pp']"
speC,1.703984590451425,43.0,3100378.0,"ornithine decarboxylase, constitutive",b2965,['ORNDC']
yqgA,1.7587626231625038,43.0,3102911.0,DUF554 family putative inner membrane protein,b2966,
yghD,1.8590334602416958,43.0,3103948.0,putative membrane-anchored secretion pathway M-type protein,b2968,
yghE,1.7003703619292287,43.0,3104768.0,No_gene_product,b2969,
yghF,1.933637678050928,43.0,3105451.0,No_gene_product,b2970,
yghG,2.013601665462365,43.0,3106816.0,secretin (GspDbeta) OM localization lipoprotein pilotin,b2971,
pppA,1.8067760587198267,43.0,3106901.0,bifunctional prepilin leader peptidase/ methylase,b2972,
yghJ,1.742308223894381,43.0,3107908.0,,,
glcA,1.6909271816041633,43.0,3112960.0,glycolate transporter,b2975,"['GLYCLTt2rpp', 'D__LACt2pp', 'L__LACt2rpp']"
glcB,1.6684700550547003,43.0,3114992.0,malate synthase G,b2976,['MALS']
glcG,1.7526048809001709,43.0,3117185.0,DUF336 family protein,b2977,
glcF,1.773688125990453,43.0,3117594.0,glycolate oxidase 4Fe-4S iron-sulfur cluster subunit,b4467,"['GLYCTO4', 'GLYCTO3', 'GLYCTO2']"
glcE,1.6912408603804345,43.0,3119104.0,glycolate oxidase FAD binding subunit,b4468,"['GLYCTO4', 'GLYCTO3', 'GLYCTO2']"
glcD,1.5836553519229553,43.0,3121152.0,"glycolate oxidase subunit, FAD-linked",b2979,"['GLYCTO4', 'GLYCTO3', 'GLYCTO2']"
glcC,1.6756826432975367,43.0,3121630.0,glycolate-inducible glc operon transcriptional repressor; autorepressor,b2980,
yghO,1.6659142008659638,43.0,3123200.0,No_gene_product,b2981,
yghQ,1.5995808056429917,43.0,3125248.0,putative inner membrane polysaccharide flippase,b2983,
yghR,1.5938274795817648,43.0,3125812.0,putative ATP-binding protein,b2984,
yghS,1.8645347562079382,43.0,3127296.0,putative ATP-binding protein,b2985,
yghT,1.7981937950886209,43.0,3127489.0,putative ATP-binding protein,b2986,
pitB,1.629833324072191,43.0,3129344.0,phosphate transporter,b2987,['PIt2rpp']
gss,1.7640025978762723,43.0,3130021.0,glutathionylspermidine amidase and glutathionylspermidine synthetase,b2988,"['GSPMDS', 'GSPMDA']"
yghU,1.653151885195904,43.0,3132085.0,putative S-transferase,b2989,
hybG,1.8151267479928097,43.0,3133074.0,hydrogenase 2 accessory protein,b2990,
hybF,1.7975228311331712,43.0,3133440.0,protein involved with the maturation of hydrogenases 1 and 2,b2991,
hybE,1.7215777737973907,43.0,3133669.0,hydrogenase 2-specific chaperone,b2992,
hybD,1.584859480156745,43.0,3134150.0,maturation protease for hydrogenase 2,b2993,
hybC,1.6643052970338035,43.0,3134644.0,"hydrogenase 2, large subunit",b2994,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
hybB,1.5720690276685712,43.0,3136344.0,putative hydrogenase 2 cytochrome b type component,b2995,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
hybA,1.6960202837242353,43.0,3137536.0,hydrogenase 2 4Fe-4S ferredoxin-type component,b2996,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
hybO,1.6790139665407673,43.0,3139584.0,"hydrogenase 2, small subunit",b2997,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
yghW,1.8528937937358974,43.0,3139808.0,DUF2623 family protein,b2998,
yghX,1.6360834983202568,43.0,3140214.0,No_gene_product,b4658,
gpr,1.585402506583905,43.0,3141632.0,L-glyceraldehyde 3-phosphate reductase,b3001,['ALR2']
yqhA,1.9637658708767036,43.0,3142335.0,UPF0114 family putative inner membrane protein,b3002,
yghA,1.6893214530838683,43.0,3143680.0,putative oxidoreductase,b3003,
exbD,1.6351734685481458,43.0,3144176.0,membrane spanning protein in TonB-ExbB-ExbD complex,b3005,"['FE3HOXtonex', 'FE3DHBZStonex', 'FEOXAMtonex', 'FECRMtonex', 'FE3DCITtonex', 'CPGNtonex', 'CBL1tonex', 'ADOCBLtonex', 'FEENTERtonex', 'CBItonex']"
exbB,1.636616200786513,43.0,3144608.0,membrane spanning protein in TonB-ExbB-ExbD complex,b3006,"['FE3HOXtonex', 'FE3DHBZStonex', 'FEOXAMtonex', 'FECRMtonex', 'FE3DCITtonex', 'CPGNtonex', 'CBL1tonex', 'ADOCBLtonex', 'FEENTERtonex', 'CBItonex']"
metC,1.6364830796172471,43.0,3145728.0,"cystathionine beta-lyase, PLP-dependent",b3008,"['CYSDS', 'CYSTL']"
yghB,1.501441457623024,43.0,3146921.0,general envelope maintenance protein; DedA family inner membrane protein; putative multidrug efflux transporter,b3009,
yqhC,1.8270723604395014,43.0,3147776.0,transcriptional activator of yqhD,b3010,
yqhD,1.5163821425582555,43.0,3149824.0,"aldehyde reductase, NADPH-dependent",b3011,
dkgA,1.7220091630524508,43.0,3149981.0,"2,5-diketo-D-gluconate reductase A",b3012,"['ALR2', 'DKGLCNR1']"
yqhG,1.6894236013581179,43.0,3151872.0,DUF3828 family putative periplasmic protein,b3013,
yqhH,1.818118534657127,43.0,3151985.0,"outer membrane lipoprotein, Lpp paralog",b3014,
ygiQ,1.6271177415876517,43.0,3153920.0,Radical SAM superfamily protein,b4469,
ftsP,1.5523864891546046,43.0,3154615.0,septal ring component that protects the divisome from stress; multicopy suppressor of ftsI(Ts),b3017,
plsC,1.8090921582538286,43.0,3156102.0,1-acyl-sn-glycerol-3-phosphate acyltransferase,b3018,"['AGPAT180', 'AGPAT160', 'AGPAT120', 'AGPAT161', 'AGPAT141', 'AGPAT181', 'AGPAT140']"
parC,1.5429966350789983,43.0,3157073.0,"DNA topoisomerase IV, subunit A",b3019,
ygiS,1.6947155218709176,43.0,3159469.0,putative ABC transporter permease,b3020,
mqsA,2.186197802191969,43.0,3161209.0,antitoxin for MqsR toxin; transcriptional repressor,b3021,
mqsR,2.3599623080305663,43.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
ygiV,1.7209465530095112,43.0,3162112.0,transcriptional repressor for mcbR biofilm gene,b3023,
ygiW,1.501117897166516,43.0,3162642.0,hydrogen peroxide and cadmium resistance periplasmic protein; stress-induced OB-fold protein,b3024,
qseB,1.7223319389030698,43.0,3163186.0,quorum sensing DNA-binding response regulator in two-component regulatory system with QseC,b3025,
qseC,1.6363075063845363,43.0,3164160.0,quorum sensing sensory histidine kinase in two-component regulatory system with QseB,b3026,
ygiZ,2.549002756215115,43.0,3165237.0,inner membrane protein,b3027,
mdaB,1.7189858001275287,43.0,3166208.0,NADPH quinone reductase,b3028,"['NADPHQR4', 'NADPHQR2', 'NADPHQR3']"
ygiN,1.732222498514057,43.0,3166720.0,quinol monooxygenase,b3029,"['QMO3', 'QMO2']"
parE,1.7516011406719183,43.0,3166862.0,"DNA topoisomerase IV, subunit B",b3030,
yqiA,1.7025244734142222,43.0,3168783.0,acyl CoA esterase,b3031,
cpdA,1.6719082802056695,43.0,3169364.0,"3',5' cAMP phosphodiesterase",b3032,
yqiB,1.8172197262823822,43.0,3170304.0,DUF1249 protein YqiB,b3033,
nudF,1.7601384450199085,43.0,3170639.0,ADP-ribose pyrophosphatase,b3034,['ADPRDP']
tolC,1.6879822384450462,43.0,3171473.0,transport channel,b3035,"['RFAMPtpp', 'FUSAtpp', 'TTRCYCtpp', 'FEENTERtex', 'INDOLEt2pp', 'NOVBCNtpp', 'MINCYCtpp', 'CMtpp', 'DOXRBCNtpp']"
ygiB,1.5710459252687463,43.0,3173102.0,DUF1190 family protein,b3037,
ygiC,1.7505293237236312,43.0,3174400.0,ATP-Grasp family ATPase,b3038,
ygiD,1.6935076721734659,43.0,3174977.0,"4,5- DOPA-extradiol-dioxygenase",b3039,
zupT,1.6269861248777195,43.0,3176448.0,zinc transporter,b3040,"['ZN2tpp', 'FE2tpp', 'COBALT2tpp', 'MN2tpp', 'CU2tpp', 'CD2tpp']"
ribB,1.7714702485006972,43.0,3177171.0,"3,4-dihydroxy-2-butanone-4-phosphate synthase",b3041,['DB4PS']
yqiC,1.9739012023735876,43.0,3178198.0,BMFP family putative fusogenic protein,b3042,
